308 -4321  -17 -7365
-1002 169  197 -2388
1611 -3454  3019 2492
241 -2132  -3783 -395
-2668 564  3146 -3260
-305 -429  2334 2025
-3753 3072  -3945 -1455
-179 1136  943 1554
-3165 4191  3923 3634
1154 -515  -4770 -3827
102 2561  -8825 1097
8307 -752  -4211 -6954
-1774 -200  -1219 -84
4198 3624  3143 -3955
2662 6425  2162 -234
4208 5287  -1184 -908
2173 -2001  -2330 -1155
2242 1308  -1002 -3724
1445 373  1387 -559
-5091 6100  3738 1848
3949 2028  -4887 -3459
-1952 2002  -1488 2544
-3644 2298  -554 -5385
1468 1405  -710 -2784
1872 -2091  5582 691
-500 -3142  -4150 -1299
-5564 4456  -566 -295
-2764 -3172  -1518 889
2051 2017  948 -5181
-2248 -10054  3626 1024
-4629 -3789  -2946 3694
-3481 -2943  1394 2479
824 -2756  483 -5304
4266 -4505  2284 -2207
-6160 7085  1807 -608
-1826 3056  -3325 -4808
-2652 3997  -545 1400
-2718 2334  -1115 7907
-1641 1717  -3697 4325
1899 -3837  3561 -1686
1590 1846  -2035 723
-2872 4969  -1979 -2486
3674 131  1537 5248
-2443 -2257  1225 1237
2226 3136  -4277 -2583
-3020 -451  3507 -3362
-632 759  -1108 959
-111 -3341  -1276 576
-2064 319  -673 2440
-2657 2247  319 -1751
-2262 2649  -7385 2745
1801 1855  1088 -314
2016 -967  -1104 1552
-1388 2819  1169 -3000
1790 6096  -3681 -1327
-171 4735  -1224 -3282
-1542 -1071  1512 1750
-267 -1759  -113 -1193
4260 -927  -412 -3968
3141 87  -3345 2961
-5670 -400  1782 1317
-2517 -3500  -3272 5211
2994 -3022  6405 -1155
-843 2729  -3421 4039
8127 362  3346 3901
1900 884  -3644 -2569
170 -1095  1739 4432
3861 -2533  -300 142
2907 -737  5649 -2078
-1447 -1248  -1561 795
-2411 -386  -592 219
-1499 3901  1303 347
-37 563  -2550 -1530
-4628 352  4711 -2470
-2480 -4229  -779 55
-1615 -69  1198 -4340
-1353 195  1218 -4574
-993 329  1635 -1560
-3625 2531  -3641 -1026
-1119 537  2002 -3317
2267 164  -5102 1874
3688 -3684  2116 6943
4507 1073  1544 379
-3381 149  -3350 -1998
-4779 -465  -898 1294
-4217 493  707 -1340
-1828 272  3257 2207
763 -1709  -2917 4303
1418 -2066  3600 -1589
1874 7378  -815 3909
-165 -2872  -2522 -3004
3838 -586  2463 2574
-2623 166  -492 959
3212 -4144  -3368 -527
4476 -1897  -2399 2515
1585 -3421  -2415 -1661
804 -1971  1351 1802
5177 2625  2669 -1078
-8234 1548  1221 1267
-2704 1302  5021 1327
460 -2256  822 -4747
3776 4286  -48 1022
1884 -2338  -26 -4056
4429 2541  4539 -1652
622 -4035  1503 709
879 4125  1660 -101
-1118 5127  -292 3359
214 2539  811 -2186
-5287 -2240  5481 2348
2623 3187  108 676
1584 2218  421 2224
-1719 5994  1396 217
3035 2987  3341 2395
-341 3196  -1166 -1007
7701 2816  -270 -4652
1760 -629  2229 1196
-4404 -1331  -2311 2227
-2265 1055  -683 3477
1722 -4152  -1310 -109
-2547 -3988  -1178 -3005
-7392 -816  4280 164
-741 -1978  3444 289
1369 -1034  3697 1780
-620 1111  1794 780
1178 401  -177 -26
-523 -527  3934 1125
-1290 -2697  -301 -2487
-895 784  4831 -162
2962 1428  1856 1135
1084 1755  2677 -2723
938 3562  388 -3055
3288 -591  -3138 1944
5916 -969  -291 353
2667 -2201  -2250 -515
-1587 -1278  4877 -2054
1879 -1836  1592 -3512
964 -1639  1926 401
-5224 2313  -1591 462
943 -704  -542 2128
1670 -259  -3057 -2305
-1037 -5335  -2233 -3218
3216 -1555  -4122 -3452
598 -972  6 2482
612 1633  -4549 -3547
-2747 -4666  4723 -2274
2787 -786  -1533 -7189
3909 6161  -252 -6676
-1464 -945  -948 1492
3602 -913  3624 -27
6956 -4243  -1363 2045
-8618 821  -3330 -3651
778 2263  3811 1585
4958 475  1593 2474
5669 -788  3289 3020
2311 -2667  -3916 618
-4407 6  767 -1794
-4122 1120  384 1457
2695 -4440  867 -1512
-5295 2422  -2462 -3380
-3623 3114  -1012 296
5039 -1835  -2970 -3546
1905 -1913  1291 -1881
6618 -233  -4679 -3827
-3129 -1580  -2847 -1312
-5060 -1353  1475 5728
-577 -2048  -3037 685
2961 -3583  -2975 2870
3919 -3388  4768 2496
-5342 -1184  1378 4817
-3023 5297  1396 -554
3615 3837  -936 -959
-1754 1946  2242 -3882
-3 -189  -655 -9032
924 -1603  2984 -106
880 -1582  -303 -593
1934 4586  1983 294
3579 -2195  -3611 2225
-3986 -714  -3927 5303
-2267 4396  -1581 -7910
1324 3432  -2934 7803
2523 1933  3955 -481
-2448 -2233  -491 -1866
-855 -3133  -735 2099
3828 -1436  -8195 -3143
-2646 -2213  5803 4072
-1262 2414  3139 1508
-2938 -4226  -2570 586
-2938 -1879  6527 -1421
-3960 -453  -1382 -2598
-2216 -1610  4244 2706
4944 92  -3640 -6017
6626 -2043  1465 -4654
3728 3132  -3548 3849
-4538 -3668  3160 4258
-3201 6308  -3795 -381
-3030 -1211  589 26
-1441 4711  2901 2613
974 1934  4005 -2348
758 -1251  4154 1073
1554 -743  1709 2186
1713 1514  3437 2538
1192 2116  3141 1550
-1045 411  1210 -5270
-7404 3170  -2931 -174
-1230 4831  -4647 -1716
-2800 488  680 -21
-552 480  1298 3016
-857 2849  -8095 -431
412 3728  -687 -3002
3174 -2945  -74 2709
1003 3457  325 -4216
1424 -2128  3320 2067
-1720 1244  2372 378
5172 622  -294 -1904
1964 6899  1518 -306
1025 -1467  1329 772
6174 -1347  2823 1640
-654 -7661  4784 -1922
-4620 4228  -90 231
-668 -1153  2152 -4741
-1624 6278  8285 -5029
2768 -843  -6705 1402
-1052 1308  3076 3656
3924 -2263  19 1649
343 -2503  -1157 877
-212 -5793  -613 -40
3228 2736  4304 -5062
-2822 65  -1422 269
-2603 -3983  5734 1841
-3908 425  1663 -1951
68 4027  -311 -9817
-4058 2311  -3040 -5208
-2016 2499  2830 -3586
-2048 2299  -5048 -1213
7240 1340  1863 -5880
1989 6246  -55 7289
-667 94  499 4488
598 3836  -6221 1888
568 -273  939 -1234
-1026 -1421  2897 2346
651 2226  1004 -440
-1147 -1489  -2293 -2218
1524 -156  -383 4117
-2219 448  -3327 7877
-2571 -2215  2836 784
752 4158  6588 -2547
4342 1959  -6526 -853
2696 2519  -316 624
1667 3503  -1477 182
-3227 2183  7303 -572
2022 1134  2722 1468
-1486 -1680  -161 4184
998 -1722  4204 -1041
1916 -2342  -72 -2317
-3419 -1638  3794 -2716
-1150 -1758  2077 689
-356 1555  -2326 398
-112 -1414  3189 -2616
1032 -2290  355 -2170
1956 2854  4075 984
-1957 -1633  49 -1461
2624 74  2737 -6018
-2874 -2552  -1221 4046
872 3172  361 4667
459 4732  -2618 -5906
1356 -426  -2375 -2307
-467 -675  3067 -3855
-378 -1655  4832 831
2364 -643  832 -2788
-1200 -880  -1856 -4231
1089 -1112  752 -501
-1394 -1341  -3937 -1119
4413 279  -2075 -2609
164 3298  -1244 -829
1944 1147  -6159 -2518
3768 2967  -7276 -2578
130 -3543  230 2605
-128 2454  -164 4203
-2582 -308  -3121 4171
-652 -371  -1850 -544
-1022 -1265  -5946 1965
-572 -3592  5662 -533
-7863 -7547  1959 425
-2618 -2838  5942 1956
884 -450  3984 3112
-761 1872  -4284 -5416
800 550  188 -3567
-341 -3441  -4632 3930
947 -2072  -1029 -6001
-2052 -1927  -6311 -408
3869 6733  2929 727
528 -2766  -1536 954
1364 -332  290 -1184
3967 -876  -4176 -1611
65 -1328  3947 -2412
-2893 -1075  3519 -4261
-163 -1142  464 855
-2910 -2797  2852 -3896
-622 -191  -101 1079
-4301 -4159  2435 -263
-635 1288  -717 -2318
-1765 4243  -2057 1953
3644 -107  -655 2135
-1814 -400  -5015 515
1710 -2470  -761 3871
2634 -2376  4243 -1763
-1667 4216  -4278 490
-9 5067  -222 -3074
-3633 -1261  4838 5181
-1589 5221  2192 728
1634 -455  -626 -2589
-3372 2512  3588 -972
-14 1891  -4497 -757
3184 -2804  67 -645
2538 75  -2247 979
1182 -3702  4939 -1248
-3796 -493  -4484 675
6852 3146  -3492 -2854
-2375 -2305  -2780 491
2214 -966  -3611 -59
-1993 1748  -649 2690
-2971 -1955  2945 -1820
-2006 -4640  -1816 -471
-210 -1466  -2238 3136
-5543 7726  -2963 554
506 3516  -3064 -1638
4024 7579  385 1649
-2846 3566  -3585 -3695
-3497 -2070  -3797 -687
-1471 -1851  609 -1742
-1687 2630  -1280 -2341
-2269 -246  170 3720
2790 190  -1405 -1181
-684 2545  -2061 1729
-366 -1671  4018 -3465
3871 -2790  696 -2384
1579 -4629  3674 6575
-3638 -858  -1616 1975
-3454 1466  -2333 2595
3619 -322  1744 -4468
-2706 -2926  -1813 3935
-1232 613  -208 -1065
1345 2162  327 3871
5403 -7770  142 386
1109 1409  36 -3343
10 -980  -667 -2677
2111 1822  -1185 2165
-599 1745  306 4316
3392 -2578  -2739 1385
-1259 934  -3469 -1025
-1069 -61  1776 -636
-1357 -1457  -463 -4945
2823 -43  3113 136
2861 1625  -66 5073
695 1145  4371 -3669
2177 -3863  -5290 -1236
-709 -1841  -1426 8462
757 -5772  -1077 74
973 -4485  -535 -2655
-4193 3979  1380 3151
2110 1015  -4706 -5938
2541 -4895  1999 -3984
3689 -1511  4010 308
1504 4231  -2346 -6305
-5407 3291  -1301 -2264
868 -544  -1613 2683
3434 348  -3381 186
-1743 -1768  -6599 3769
606 2423  -5037 -447
1971 -371  3207 1418
-4127 -2734  1923 827
-2934 -2897  -114 45
3395 1255  -4479 698
-2804 -1372  2176 1540
-3716 -4576  -4013 3410
4525 998  1346 -1422
1446 -3685  -1952 725
-2067 363  -7704 776
3560 -2402  -1968 4200
-2198 -2116  -1283 2572
1822 3461  6480 -2243
3802 2603  -340 -28
-2392 -2488  4491 -1953
-3719 3461  771 2135
-5490 -1934  -960 4236
1902 4712  1547 -1726
4 -482  -791 -541
3084 3760  3534 246
-3202 213  -1565 2599
-354 -7677  -795 -4314
-3780 1053  -726 1313
1717 -1725  -447 387
-926 871  -412 -74
-746 2550  -3979 455
-2117 -2247  -901 2136
2555 -1758  1521 -6350
-2859 2142  2118 2746
2201 -802  3535 -1749
1074 5946  -3553 -56
1133 -7508  -4772 -5281
-594 -3631  -5005 1656
4331 3601  2176 -1765
5422 1705  -658 58
781 2092  4447 6395
-1432 -2512  -4371 4517
-3037 1048  1095 -3419
374 -23  2722 -5209
3527 2926  -4257 3463
-3086 258  -2667 2978
2445 2473  -6721 442
-3154 2748  1894 -2490
-950 2228  266 413
2477 2158  -5452 1079
3337 4433  -1999 -214
-6938 3428  800 2333
-3339 1199  2180 -3470
-3050 -2499  95 2425
-2985 3371  1057 -2778
-283 4598  -2146 787
-2518 2206  -1635 1109
-3699 3230  2787 -223
307 941  1231 -3575
982 -1707  -3374 1243
-401 1411  -594 -2328
-3212 -345  -4774 -689
-3187 -5317  -2114 532
1539 3928  -4951 -67
351 -2806  -3863 -3776
1363 1685  -1063 2393
4336 2340  1579 18
1109 236  123 2764
1871 1774  -2347 1605
3568 -737  1748 -1428
2139 7847  252 -3462
-85 5120  1023 -1657
-4209 -2270  -2868 -1127
-4023 -1258  4808 -4900
164 530  7616 532
2820 1065  831 2456
-1041 -1614  -1836 3950
3896 346  -880 -2174
581 -1945  1779 4061
-4440 -4393  826 -2646
-1560 -810  -1088 6486
-3102 -3297  2734 -4838
3431 1585  -1271 3716
6961 -897  1517 2175
-4552 -2904  -4473 -1329
1812 -2566  1892 137
-2698 3111  1498 3261
5937 2012  -2996 -1655
1616 -838  -851 3246
2717 716  5099 472
-921 1633  908 1992
1496 -4730  1676 5261
-1336 4060  -1076 -3918
-2415 -4390  -293 990
1140 4019  2856 -1605
-221 3423  -3429 2153
-2513 -4455  -645 -1416
-195 -873  -3816 -1194
-774 6013  223 -1353
1714 -4940  -995 136
482 4762  -349 3186
-4156 -511  -953 4446
-1396 12  -2300 1200
-1487 -253  -226 5966
201 -6303  -2040 2898
3275 3829  4644 455
-1370 1469  -780 729
-3325 280  1059 -2881
-3238 -2268  332 -1343
4900 -2450  4849 -447
528 -2942  -4298 -5550
-1911 2500  -1410 8847
-5750 1312  887 -733
-2513 1014  4157 826
3090 1690  277 3099
9685 -3363  -961 -1308
1415 -3133  2039 -3992
-570 2153  5859 -940
-3490 267  -1264 -1832
-697 1785  -3463 -1761
2400 2092  256 -3497
-3887 -2390  -1029 104
954 1344  792 3066
-5578 473  -3247 2336
3831 1241  1388 1814
1685 -2117  -2669 51
-1002 323  2057 -1357
1497 5549  2104 2603
1727 -5519  -4005 -2610
45 -4831  -3787 5106
2003 266  -2772 -4269
-3041 1617  -2841 7412
108 -1950  1837 -259
4604 -2033  1266 1220
-2776 3507  -3590 1476
2023 -980  -2092 -1484
241 -4215  2640 -267
-746 4193  -4509 191
7243 -3426  -223 -3428
2409 556  -4112 1250
-664 -5048  3982 7172
-2123 -1493  -4197 1541
-1466 -1311  450 3593
-3123 379  -4704 -1156
-2338 -2382  -1643 -1019
-190 6285  1657 -2781
3207 -3203  6149 2728
-356 -3922  1813 -2171
3824 -1856  953 1945
-286 -727  469 4039
-943 -463  -3787 -651
55 -1139  900 -3647
1834 -2626  -2973 -518
-444 2209  -502 987
5227 -219  2280 -6405
1576 -2615  -402 1976
-2432 756  7723 -445
-820 1553  -2370 631
-3235 3137  1347 3085
-247 1500  -1006 6055
-749 1354  -2622 -7660
187 -3522  -1237 -3126
-172 -6107  -891 -2640
-1043 1944  4008 -685
-3069 -3648  -1559 368
453 264  -599 -2197
-1983 4285  4505 -1411
-2474 -1949  5497 1930
-507 -7000  -6256 1797
2133 -1474  2685 3897
3790 -509  2647 -2417
3841 -554  3332 -1676
393 -1462  -4503 3086
-2656 -969  -554 -1167
-319 -2985  2638 2102
2000 3307  2268 -1449
-1002 5182  -1377 109
3887 100  -3062 -2190
-1657 130  -5033 1576
-5624 -2921  -682 120
1222 3502  -191 -1167
975 5938  1580 -4174
-4131 -184  -2793 853
-1744 -3239  2139 1809
-2760 -2576  1878 4594
1017 4033  895 105
2647 1924  -5492 4108
-1944 -1364  1136 -180
868 748  1927 -1449
-336 1713  -4080 6265
685 -5222  -1551 -840
969 -3700  -3390 -1187
55 2453  619 -434
-2916 9674  -1539 -2593
-357 2382  -1757 -1878
-230 -1168  2352 1843
-4341 -1301  -4419 4660
1041 1484  -4456 -722
-3665 2337  -313 -2563
-317 -1146  -5577 4670
23 357  4808 -611
-1604 1395  2743 -917
1307 -3068  -4046 2871
208 4169  2465 2711
3511 -2957  162 -3772
-249 -1146  2370 738
-4909 -1219  418 383
940 -3479  5897 383
4164 -1266  -3265 -364
-4795 -4109  -5634 1337
662 -3269  275 -1650
258 -2882  -5858 101
151 -313  6461 1598
132 -660  -3201 3407
2214 4865  875 6454
-1388 -552  -3677 -8611
36 -4360  -3598 -2328
-1708 571  -2805 1682
-2716 3001  -1909 613
310 -1848  822 3874
-3615 -3357  -833 3171
3222 4586  2245 -3532
816 -3277  3659 -5053
-416 678  -212 -2138
3030 -1871  1547 4266
2787 -4052  1537 3890
-1544 2155  -2676 -2597
-4859 2734  -2514 2182
-155 -3032  4133 -517
572 3615  -1361 1656
7156 -557  -667 -905
-3156 -1595  -2745 -3799
1860 -2103  -6959 141
3427 1056  -4948 1761
-2080 765  -1549 3910
-862 -1286  1609 3436
-879 -2342  3569 4061
4130 2181  1221 2709
4812 1889  354 -4591
-191 1835  -4343 1516
-2556 -2919  -1396 -1868
2692 -2209  -2399 212
-1043 1444  3292 4682
455 4396  -4162 -925
-2555 3762  -4809 1774
-202 112  -1786 -1311
-5063 551  -1421 -3081
-3290 4509  -3386 -5360
3030 1293  5130 -1007
1753 1571  -1009 339
-363 -3502  -2507 -3134
4461 -222  -4932 -2524
-3287 -2952  -672 1218
2328 2  6064 7125
-923 -3037  5015 72
2578 -7871  978 4476
